0	0
0.1	0.01
0.2	0.02
0.3	0.029978
0.4	0.0399121
0.5	0.0497805
0.6	0.0595614
0.7	0.0692334
0.8	0.0787755
0.9	0.0881668
1	0.0973872
1.1	0.106417
1.2	0.115236
1.3	0.123827
1.4	0.132172
1.5	0.140253
1.6	0.148053
1.7	0.155557
1.8	0.16275
1.9	0.169618
2	0.176147
2.1	0.182325
2.2	0.18814
2.3	0.19358
2.4	0.198636
2.5	0.203299
2.6	0.20756
2.7	0.21141
2.8	0.214844
2.9	0.217855
3	0.220437
3.1	0.222586
3.2	0.224297
3.3	0.225568
3.4	0.226395
3.5	0.226777
3.6	0.226713
3.7	0.226201
3.8	0.225243
3.9	0.223838
4	0.221988
4.1	0.219695
4.2	0.216963
4.3	0.213794
4.4	0.210194
4.5	0.206167
4.6	0.201718
4.7	0.196855
4.8	0.191585
4.9	0.185915
5	0.179856
5.1	0.173416
5.2	0.166606
5.3	0.159438
5.4	0.151924
5.5	0.144078
5.6	0.135913
5.7	0.127445
5.8	0.118689
5.9	0.109661
6	0.100381
6.1	0.0908652
6.2	0.0811333
6.3	0.071205
6.4	0.0611007
6.5	0.0508415
6.6	0.040449
6.7	0.0299453
6.8	0.0193531
6.9	0.00869512
7	-0.00200533
7.1	-0.0127249
7.2	-0.0234401
7.3	-0.0341273
7.4	-0.044763
7.5	-0.0553239
7.6	-0.0657868
7.7	-0.0761289
7.8	-0.0863276
7.9	-0.096361
8	-0.106207
8.1	-0.115846
8.2	-0.125257
8.3	-0.134419
8.4	-0.143315
8.5	-0.151927
8.6	-0.160236
8.7	-0.168226
8.8	-0.175883
8.9	-0.183191
9	-0.190136
9.1	-0.196706
9.2	-0.202888
9.3	-0.208671
9.4	-0.214045
9.5	-0.219
9.6	-0.223528
9.7	-0.227621
9.8	-0.231271
9.9	-0.234473
10	-0.237222
10.1	-0.239511
10.2	-0.241338
10.3	-0.242699
10.4	-0.243591
10.5	-0.244013
10.6	-0.243963
10.7	-0.24344
10.8	-0.242445
10.9	-0.240979
11	-0.239042
11.1	-0.236637
11.2	-0.233767
11.3	-0.230435
11.4	-0.226645
11.5	-0.222403
11.6	-0.217714
11.7	-0.212584
11.8	-0.207021
11.9	-0.201033
12	-0.194629
12.1	-0.187819
12.2	-0.180614
12.3	-0.173025
12.4	-0.165065
12.5	-0.156748
12.6	-0.148087
12.7	-0.139099
12.8	-0.1298
12.9	-0.120207
13	-0.110338
13.1	-0.100212
13.2	-0.0898504
13.3	-0.0792726
13.4	-0.0685005
13.5	-0.0575564
13.6	-0.0464631
13.7	-0.0352442
13.8	-0.0239236
13.9	-0.0125257
14	-0.00107532
14.1	0.0104026
14.2	0.0218829
14.3	0.0333403
14.4	0.0447496
14.5	0.0560859
14.6	0.0673242
14.7	0.07844
14.8	0.0894092
14.9	0.100208
15	0.110814
15.1	0.121203
15.2	0.131356
15.3	0.141249
15.4	0.150864
15.5	0.160181
15.6	0.169181
15.7	0.177848
15.8	0.186163
15.9	0.194113
16	0.201682
16.1	0.208856
16.2	0.215624
16.3	0.221972
16.4	0.22789
16.5	0.233369
16.6	0.238399
16.7	0.242972
16.8	0.24708
16.9	0.250717
17	0.253878
17.1	0.256557
17.2	0.25875
17.3	0.260453
17.4	0.261664
17.5	0.26238
17.6	0.262599
17.7	0.262322
17.8	0.261547
17.9	0.260274
18	0.258506
18.1	0.256243
18.2	0.253487
18.3	0.250243
18.4	0.246513
18.5	0.242302
18.6	0.237615
18.7	0.232458
18.8	0.226837
18.9	0.220761
19	0.214238
19.1	0.207277
19.2	0.199888
19.3	0.192083
19.4	0.183874
19.5	0.175273
19.6	0.166296
19.7	0.156957
19.8	0.147273
19.9	0.137261
20	0.12694
20.1	0.116328
20.2	0.105446
20.3	0.0943151
20.4	0.0829579
20.5	0.071397
20.6	0.0596563
20.7	0.0477604
20.8	0.0357342
20.9	0.0236035
21	0.0113946
21.1	-0.000866252
21.2	-0.0131521
21.3	-0.025436
21.4	-0.0376911
21.5	-0.0498903
21.6	-0.0620069
21.7	-0.0740144
21.8	-0.0858867
21.9	-0.0975981
22	-0.109123
22.1	-0.120438
22.2	-0.131519
22.3	-0.142343
22.4	-0.152888
22.5	-0.163133
22.6	-0.173057
22.7	-0.182642
22.8	-0.191869
22.9	-0.200722
23	-0.209184
23.1	-0.21724
23.2	-0.224877
23.3	-0.232082
23.4	-0.238842
23.5	-0.245147
23.6	-0.250987
23.7	-0.256354
23.8	-0.261238
23.9	-0.265632
24	-0.269531
24.1	-0.272928
24.2	-0.27582
24.3	-0.2782
24.4	-0.280067
24.5	-0.281417
24.6	-0.282248
24.7	-0.282558
24.8	-0.282347
24.9	-0.281614
25	-0.280359
25.1	-0.278584
25.2	-0.276289
25.3	-0.273478
25.4	-0.270151
25.5	-0.266314
25.6	-0.261969
25.7	-0.257122
25.8	-0.251779
25.9	-0.245945
26	-0.239627
26.1	-0.232835
26.2	-0.225577
26.3	-0.217862
26.4	-0.209702
26.5	-0.201108
26.6	-0.192094
26.7	-0.182674
26.8	-0.172863
26.9	-0.162678
27	-0.152135
27.1	-0.141253
27.2	-0.130053
27.3	-0.118554
27.4	-0.106779
27.5	-0.0947515
27.6	-0.0824943
27.7	-0.0700325
27.8	-0.0573919
27.9	-0.0445989
28	-0.0316807
28.1	-0.0186647
28.2	-0.00557931
28.3	0.00754709
28.4	0.0206858
28.5	0.0338078
28.6	0.0468845
28.7	0.059887
28.8	0.072787
28.9	0.0855562
29	0.0981672
29.1	0.110593
29.2	0.122807
29.3	0.134784
29.4	0.146499
29.5	0.157929
29.6	0.169051
29.7	0.179842
29.8	0.190284
29.9	0.200356
30	0.21004
30.1	0.219319
30.2	0.228177
30.3	0.236599
30.4	0.244572
30.5	0.252083
30.6	0.259122
30.7	0.265676
30.8	0.271738
30.9	0.277298
31	0.282348
31.1	0.286884
31.2	0.290897
31.3	0.294384
31.4	0.29734
