0	0
0.1	0.00999719
0.2	0.0199733
0.3	0.0299064
0.4	0.0397748
0.5	0.049557
0.6	0.0592316
0.7	0.0687778
0.8	0.0781751
0.9	0.0874035
1	0.0964435
1.1	0.105276
1.2	0.113884
1.3	0.122248
1.4	0.130352
1.5	0.13818
1.6	0.145717
1.7	0.152947
1.8	0.159858
1.9	0.166436
2	0.172669
2.1	0.178545
2.2	0.184055
2.3	0.189187
2.4	0.193934
2.5	0.198288
2.6	0.20224
2.7	0.205784
2.8	0.208914
2.9	0.211626
3	0.213914
3.1	0.215775
3.2	0.217207
3.3	0.218206
3.4	0.218771
3.5	0.218902
3.6	0.218597
3.7	0.217858
3.8	0.216686
3.9	0.215082
4	0.213049
4.1	0.21059
4.2	0.207709
4.3	0.20441
4.4	0.2007
4.5	0.196584
4.6	0.192069
4.7	0.187163
4.8	0.181874
4.9	0.176211
5	0.170185
5.1	0.163806
5.2	0.157085
5.3	0.150036
5.4	0.142672
5.5	0.135006
5.6	0.127054
5.7	0.118831
5.8	0.110353
5.9	0.101638
6	0.092704
6.1	0.0835688
6.2	0.0742518
6.3	0.0647727
6.4	0.0551517
6.5	0.0454094
6.6	0.0355669
6.7	0.0256457
6.8	0.0156674
6.9	0.00565392
7	-0.00437281
7.1	-0.0143907
7.2	-0.0243779
7.3	-0.0343123
7.4	-0.0441722
7.5	-0.0539362
7.6	-0.0635832
7.7	-0.0730923
7.8	-0.0824431
7.9	-0.091616
8	-0.100592
8.1	-0.109351
8.2	-0.117877
8.3	-0.126152
8.4	-0.134158
8.5	-0.141881
8.6	-0.149305
8.7	-0.156417
8.8	-0.163202
8.9	-0.169647
9	-0.175742
9.1	-0.181475
9.2	-0.186835
9.3	-0.191814
9.4	-0.196402
9.5	-0.200593
9.6	-0.204378
9.7	-0.207752
9.8	-0.210709
9.9	-0.213243
10	-0.215352
10.1	-0.217032
10.2	-0.218279
10.3	-0.219093
10.4	-0.219471
10.5	-0.219413
10.6	-0.218919
10.7	-0.21799
10.8	-0.216627
10.9	-0.214833
11	-0.21261
11.1	-0.209961
11.2	-0.206891
11.3	-0.203406
11.4	-0.199509
11.5	-0.195209
11.6	-0.190512
11.7	-0.185426
11.8	-0.179961
11.9	-0.174125
12	-0.167928
12.1	-0.161383
12.2	-0.154502
12.3	-0.147296
12.4	-0.13978
12.5	-0.131968
12.6	-0.123876
12.7	-0.115519
12.8	-0.106914
12.9	-0.0980792
13	-0.089032
13.1	-0.0797916
13.2	-0.0703774
13.3	-0.0608092
13.4	-0.0511077
13.5	-0.0412938
13.6	-0.0313886
13.7	-0.0214139
13.8	-0.0113914
13.9	-0.00134322
14	0.00870866
14.1	0.0187421
14.2	0.0287351
14.3	0.0386658
14.4	0.0485124
14.5	0.0582535
14.6	0.0678682
14.7	0.0773357
14.8	0.0866359
14.9	0.0957491
15	0.104656
15.1	0.113339
15.2	0.12178
15.3	0.129961
15.4	0.137867
15.5	0.145482
15.6	0.152792
15.7	0.159781
15.8	0.166438
15.9	0.172749
16	0.178704
16.1	0.184291
16.2	0.189501
16.3	0.194325
16.4	0.198754
16.5	0.202781
16.6	0.206398
16.7	0.209601
16.8	0.212384
16.9	0.214741
17	0.216671
17.1	0.218168
17.2	0.219232
17.3	0.219859
